# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_truncation	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_exon_loss_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DHX8	DHX8	NM_001322221.1	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DHX8	DHX8	NM_004941.3	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DHX8	DHX8	NR_136225.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DHX8	DHX8	NR_136226.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DHX8	DHX8	NR_136227.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DHX8	DHX8	NR_136228.2		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DHX9	DHX9	NM_001357.5	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
DHX9	DHX9	NR_033302.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
DIAPH2	DIAPH2	NM_006729.5	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
DIAPH2	DIAPH2	NM_007309.3	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
DIDO1	DIDO1	NM_001193369.2	protein_coding	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
DIDO1	DIDO1	NM_001193370.2	protein_coding	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
DIDO1	DIDO1	NM_022105.4	protein_coding	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
DIDO1	DIDO1	NM_033081.2	protein_coding	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
DIDO1	DIDO1	NM_080796.3	protein_coding	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
DIDO1	DIDO1	NM_080797.4	protein_coding	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
DIP2B	DIP2B	NM_173602.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
DIRC1	DIRC1	NR_161166.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DISC1	DISC1	NM_001012957.2	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DISC1	DISC1	NM_001012959.2	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DISC1	DISC1	NM_001164537.2	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DISC1	DISC1	NM_001164538.2	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DISC1	DISC1	NM_001164539.2	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DISC1	DISC1	NM_001164540.2	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DISC1	DISC1	NM_001164541.2	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DISC1	DISC1	NM_001164542.2	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DISC1	DISC1	NM_001164544.1	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DISC1	DISC1	NM_001164545.1	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DISC1	DISC1	NM_001164546.2	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DISC1	DISC1	NM_001164547.2	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DISC1	DISC1	NM_001164548.1	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DISC1	DISC1	NM_001164556.1	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DISC1	DISC1	NM_018662.3	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DLC1	DLC1	NM_001164271.1.2	protein_coding	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0
DLC1	DLC1	NM_001316668.2	protein_coding	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0
DLC1	DLC1	NM_001348081.2	protein_coding	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0
DLC1	DLC1	NM_001348082.2	protein_coding	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0
DLC1	DLC1	NM_001348083.1.2	protein_coding	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0
DLC1	DLC1	NM_001348084.2.2	protein_coding	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0
DLC1	DLC1	NM_006094.5	protein_coding	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0
DLC1	DLC1	NM_182643.3.2	protein_coding	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0
DLD	DLD	NM_000108.5	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
DLD	DLD	NM_001289750.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
DLD	DLD	NM_001289751.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
DLD	DLD	NM_001289752.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
DLL3	DLL3	NM_016941.4	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DLL3	DLL3	NM_203486.3	protein_coding	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DM1-AS	DM1-AS	NR_147193.1		0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
DMAP1	DMAP1	NM_001034023.2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
DMAP1	DMAP1	NM_001034024.2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
DMAP1	DMAP1	NM_019100.5	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
DMPK	DMPK	NM_001081560.3	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
DMPK	DMPK	NM_001081562.3	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
DMPK	DMPK	NM_001081563.2	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
DMPK	DMPK	NM_001288764.2	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
DMPK	DMPK	NM_001288765.1	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
DMPK	DMPK	NM_001288766.2	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
DMPK	DMPK	NM_004409.5	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
DMXL1	DMXL1	NM_001290321.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DMXL1	DMXL1	NM_001290322.3	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DMXL1	DMXL1	NM_001349239.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DMXL1	DMXL1	NM_001349240.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DMXL1	DMXL1	NM_005509.6	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DNAH10	DNAH10.2	NM_001372106.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DNAH10	DNAH10.2	NM_207437.3.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DNAH12	DNAH12	NM_001366028.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DNAH14	DNAH14	NM_001367479.1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
DNAH17	DNAH17	NM_173628.4	protein_coding	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0
DNAH3	DNAH3	NM_001347886.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DNAH3	DNAH3	NM_017539.2	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DNAH6	DNAH6	NM_001370.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DNAH8	DNAH8	NM_001206927.2	protein_coding	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0
DNAH8	DNAH8	NM_001371.4	protein_coding	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0
DNAH9	DNAH9	NM_001372.4	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DNAJA2	DNAJA2	NM_005880.4	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DNAJB9	DNAJB9	NM_012328.3	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
DNAJC11	DNAJC11	NM_018198.4	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DNAJC13	DNAJC13	NM_001329126.2	protein_coding	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
DNAJC13	DNAJC13	NM_015268.4	protein_coding	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
DNAJC2	DNAJC2	NM_001129887.2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DNAJC2	DNAJC2	NM_001362667.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DNAJC2	DNAJC2	NM_001362668.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DNAJC2	DNAJC2	NM_014377.3	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DNASE1	DNASE1	NM_001351825.1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
DNASE1	DNASE1	NM_005223.3	protein_coding	0	0	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
DOCK2	DOCK2	NM_004946.3	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DOCK2	DOCK2	NR_156756.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DOCK3	DOCK3	NM_004947.5	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
DOCK7	DOCK7	NM_001271999.1	protein_coding	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0
DOCK7	DOCK7	NM_001272000.1	protein_coding	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0
DOCK7	DOCK7	NM_001272001.1	protein_coding	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0
DOCK7	DOCK7	NM_001272002.2	protein_coding	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
DOCK7	DOCK7	NM_001330614.1	protein_coding	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0
DOCK7	DOCK7	NM_001367561.1	protein_coding	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0
DOCK7	DOCK7	NM_033407.3	protein_coding	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0
DPEP1	DPEP1	NM_001128141.2	protein_coding	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0
DPEP1	DPEP1	NM_004413.4	protein_coding	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0
DPH1	DPH1	NM_001346574.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DPH1	DPH1	NM_001346575.1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DPH1	DPH1	NM_001346576.1	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DPH1	DPH1	NM_001383.5	protein_coding	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
DPH1	DPH1	NR_144474.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DPH1	DPH1	NR_144475.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DPH1	DPH1	NR_144476.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DPP10	DPP10	NM_001004360.4	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
DPP10	DPP10	NM_001178034.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
DPP10	DPP10	NM_001178036.2	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
DPP10	DPP10	NM_001178037.2	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
DPP10	DPP10	NM_001321905.2	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
DPP10	DPP10	NM_001321906.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
DPP10	DPP10	NM_001321907.2	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
DPP10	DPP10	NM_001321908.2	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
DPP10	DPP10	NM_001321909.2	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
DPP10	DPP10	NM_001321910.2	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
DPP10	DPP10	NM_001321911.2	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
DPP10	DPP10	NM_001321912.2	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
DPP10	DPP10	NM_001321913.2	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
DPP10	DPP10	NM_001321914.1	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
DPP10	DPP10	NM_020868.6	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
DPPA3	DPPA3	NM_199286.4	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DPY19L4	DPY19L4	NM_181787.3	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
DPYSL2	DPYSL2	NM_001197293.3	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
DPYSL2	DPYSL2	NM_001244604.2	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2
DPYSL2	DPYSL2	NM_001386.6	protein_coding	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0
DROSHA	DROSHA	NM_001100412.2	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
DROSHA	DROSHA	NM_013235.5	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
DSEL	DSEL	NM_032160.3	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DSG1	DSG1	NM_001942.4	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DSG1-AS1	DSG1-AS1	NR_110788.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DSG1-AS1	DSG1-AS1	NR_110789.1		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DSP	DSP	NM_001008844.3	protein_coding	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
DSP	DSP	NM_001319034.2	protein_coding	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
DSP	DSP	NM_004415.4	protein_coding	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
DST	DST	NM_001144769.3	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DST	DST	NM_001144770.1	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DST	DST	NM_001723.6	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
DST	DST	NM_015548.5	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DST	DST	NM_183380.3	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DTNA	DTNA	NM_001128175.2	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
DTNA	DTNA	NM_001198938.2	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
DTNA	DTNA	NM_001198939.2	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
DTNA	DTNA	NM_001198940.2	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
DTNA	DTNA	NM_001198941.2	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
DTNA	DTNA	NM_001198942.1	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
DTNA	DTNA	NM_001198943.1	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
DTNA	DTNA	NM_001198944.1	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
DTNA	DTNA	NM_001198945.2	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
DTNA	DTNA	NM_001390.4	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
DTNA	DTNA	NM_001391.5	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
DTNA	DTNA	NM_001392.5	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
DTNA	DTNA	NM_032975.3	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
DTNA	DTNA	NM_032978.7	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
DTNA	DTNA	NM_032979.5	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
DTNA	DTNA	NM_032980.4	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
DTNA	DTNA	NM_032981.5	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
DTX3L	DTX3L	NM_138287.3	protein_coding	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
DUSP22	DUSP22	NM_001286555.1	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
DUSP22	DUSP22	NM_020185.4	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
DUSP22	DUSP22	NR_104473.1		0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
DUSP22	DUSP22	NR_104474.1		0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
DUSP22	DUSP22	NR_104475.1		0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
DUSP27	DUSP27	NM_001080426.3	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
DYNC2H1	DYNC2H1	NM_001080463.2	protein_coding	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DYNC2H1	DYNC2H1	NM_001377.3	protein_coding	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
DYRK1B	DYRK1B.2	NM_004714.3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DYRK1B	DYRK1B.2	NM_006483.3.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DYRK1B	DYRK1B.2	NM_006484.2.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DYSF	DYSF	NM_001130455.2	protein_coding	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
DYSF	DYSF	NM_001130976.2	protein_coding	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
DYSF	DYSF	NM_001130977.2	protein_coding	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
DYSF	DYSF	NM_001130978.2	protein_coding	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
DYSF	DYSF	NM_001130979.2	protein_coding	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
DYSF	DYSF	NM_001130980.2	protein_coding	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
DYSF	DYSF	NM_001130981.2	protein_coding	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
DYSF	DYSF	NM_001130982.2	protein_coding	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
DYSF	DYSF	NM_001130983.2	protein_coding	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
DYSF	DYSF	NM_001130984.2	protein_coding	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
DYSF	DYSF	NM_001130985.2	protein_coding	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
DYSF	DYSF	NM_001130986.2	protein_coding	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
DYSF	DYSF	NM_001130987.2	protein_coding	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
